Student ID,Name,Age,Gender,Attendance,Participation,CS101A,CS102A,CS103A,CS104A,CS105A,CS106A,CS107A,CS108A,CS109A,CS1010A,CS1011A,CS1012A,CS1013A,CS1014A,CS1015A,CS1016A,CS1017A,CS1018A,CS1019A,CS1020A,CS1021A,CS1022A,CS1023A,CS1024A,CS1025A,CS1026A,CS1027A,CS1028A,CS1029A,CS1030A,CS1031A,CS1032A,CS1033A,CS1034A,CS1035A,CS1036A,CS1037A,CS1038A,CS1039A,CS1040A,CGPA
ST-04582,ZXRNZDH,18,Male,73.02263563,57.20670778,A,B,B,A,A,D,A,B,A,A,E,B,E,C,B,C,C,C,E,E,D,A,B,C,B,E,E,B,D,C,E,D,D,B,C,A,B,D,E,B,2.225
ST-83125,EBAAQXG,23,Male,63.49522589,65.56296997,C,E,C,B,C,E,C,E,A,C,A,A,E,E,E,D,D,A,D,E,C,E,D,C,E,C,D,E,D,E,C,E,C,D,D,D,D,B,E,A,1.562
ST-40235,INZPSVH,19,Male,81.82878833,97.62331888,A,A,B,A,B,C,A,B,C,B,B,A,B,A,A,A,A,C,A,B,C,C,C,B,B,C,C,A,B,A,A,B,B,B,C,A,B,C,B,B,3.1
ST-74620,TPHMLSB,23,Male,99.69757051,66.92116703,B,B,C,B,A,C,C,B,B,A,A,B,C,A,A,B,C,A,C,A,B,A,B,A,C,B,A,B,C,C,C,C,C,B,A,A,C,C,C,B,2.925
ST-05978,ZSZRBWW,18,Female,88.16696278,88.86804702,B,B,A,C,A,C,A,C,A,A,C,C,A,B,C,A,A,B,C,A,A,B,C,B,C,C,A,B,B,B,A,A,A,C,C,B,A,C,C,A,3.05
ST-24036,KOQXMUQ,25,Male,80.52311143,53.72902167,B,A,A,D,D,D,B,E,D,E,C,D,E,E,D,B,C,B,E,C,D,C,C,E,B,A,A,B,D,B,B,B,D,D,E,B,C,A,D,D,1.938
ST-31692,VBGPUJG,18,Male,96.04806167,84.82848586,B,B,B,A,B,B,A,A,A,B,A,A,B,B,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,B,A,B,A,B,B,A,A,B,B,A,3.525
ST-71868,FPONKYZ,20,Female,66.30604396,54.02866439,D,B,E,B,C,C,A,D,E,D,E,B,E,C,C,E,C,D,A,C,A,D,D,E,C,D,D,D,C,D,A,A,D,B,A,C,A,C,E,C,1.912
ST-10549,DWCQQCB,20,Male,56.9476093,92.42420398,C,A,D,A,A,C,A,B,A,A,D,B,D,C,D,D,B,B,C,D,D,B,D,C,D,A,C,D,B,B,D,C,C,D,C,A,B,B,B,A,2.4
ST-06484,ICWAKGG,26,Male,97.41294388,56.67096808,A,A,A,D,A,B,B,B,C,A,A,D,D,C,B,A,D,B,C,A,C,B,C,D,C,D,C,A,C,D,B,B,D,D,A,C,C,D,A,D,2.475
ST-39870,NXGILUB,19,Male,87.74115351,96.42165323,B,B,B,B,B,B,A,A,A,A,B,A,B,B,B,A,B,B,A,A,A,A,A,B,A,B,B,A,B,A,A,A,A,B,B,A,A,A,B,A,3.525
ST-84929,GGKCPNK,22,Female,73.38668364,60.48599827,C,E,D,A,B,D,D,D,E,C,B,C,A,B,B,D,B,D,A,C,C,C,A,E,E,A,B,E,E,D,C,B,E,E,B,A,A,A,E,A,2.138
ST-74295,ARNPLDG,19,Male,54.27361801,51.8682255,C,E,E,F,B,E,B,B,C,E,C,C,B,D,E,B,F,D,D,B,C,E,B,E,C,D,F,F,D,D,C,E,C,E,C,F,C,E,B,E,1.388
ST-95157,QXJVKNS,25,Male,69.17145369,53.69753387,A,D,B,A,C,E,C,C,E,D,D,A,A,C,B,B,B,C,A,C,D,D,C,C,A,E,B,E,E,E,B,A,A,B,C,E,C,E,B,C,2.175
ST-71983,JKNXGHZ,26,Female,67.85161237,81.08411732,C,A,A,A,C,D,A,D,B,D,C,D,D,A,A,D,C,A,D,A,B,A,C,A,B,B,C,A,B,B,B,C,D,A,C,C,B,D,B,A,2.65
ST-23009,XLHQBGU,24,Male,77.54236178,77.72207721,D,D,A,D,C,C,A,B,D,C,B,D,D,A,B,B,C,C,B,B,B,A,B,A,D,B,C,B,D,B,B,D,B,C,B,A,C,D,D,C,2.375
ST-91387,ABSSYMH,20,Female,62.99913971,89.35948397,B,C,B,B,D,D,A,D,C,A,A,A,D,A,D,B,C,D,C,A,A,B,D,D,A,B,C,C,D,D,B,B,B,D,B,B,A,B,A,A,2.575
ST-88060,PQDYGPX,26,Female,94.47929233,66.27059007,A,A,C,B,C,B,A,C,C,C,B,C,A,C,C,B,C,C,B,C,B,B,C,B,B,A,A,A,B,B,C,B,C,A,B,C,B,A,A,A,2.9
ST-11350,YRPCJSA,22,Female,72.585422,64.11994824,A,E,B,E,E,D,C,A,E,C,A,C,C,D,B,D,A,A,E,D,D,A,A,A,C,E,E,D,E,E,B,C,D,A,C,B,C,B,B,C,2.088
ST-93791,AUQJKWA,18,Female,94.44246507,55.12304058,A,D,C,B,A,C,A,B,D,B,C,A,B,A,C,C,D,A,C,D,B,A,D,A,B,B,A,C,D,B,C,C,D,B,A,D,B,D,D,A,2.55
ST-07751,HBATGAE,25,Male,52.07487459,57.03743917,D,B,D,C,E,B,E,E,E,E,E,B,F,C,F,C,B,C,C,C,C,B,E,D,B,C,B,C,C,C,B,D,D,E,C,F,D,D,D,C,1.55
ST-73563,WRLGYZD,18,Female,68.47839743,50.78521377,C,B,C,E,D,D,F,C,C,D,D,E,B,B,B,B,B,C,C,B,D,C,B,F,C,D,D,C,B,D,C,B,E,F,D,C,C,E,D,D,1.675
ST-12871,PJQDHVG,18,Female,69.0644152,77.23407302,C,C,C,A,D,B,A,B,A,D,C,A,C,A,B,C,D,B,D,C,C,D,B,D,C,C,A,D,D,D,B,B,C,D,D,A,A,A,C,B,2.375
ST-81699,UKNTJBE,18,Male,81.58237057,93.45164635,A,A,B,C,C,B,A,B,B,B,A,C,A,A,A,C,B,A,C,B,B,A,A,C,A,A,C,A,A,A,A,C,C,C,B,A,A,A,C,B,3.2
ST-21217,BVJNCAR,22,Male,97.95556863,88.80429953,A,B,A,A,B,A,B,B,A,B,A,B,B,A,A,B,A,B,B,B,B,A,B,B,A,A,A,A,A,B,A,B,A,A,B,B,A,B,B,A,3.5
ST-27781,FITZCQA,25,Male,60.90407102,64.25306828,B,D,D,E,D,E,B,B,C,B,E,C,A,D,D,B,D,A,D,A,C,C,E,B,B,B,C,C,E,D,B,E,A,B,E,B,D,A,D,A,2.062
ST-18602,KFHHYXQ,26,Female,61.48828552,94.40053261,C,A,D,C,D,C,B,A,D,C,C,D,D,B,B,A,A,C,A,C,C,C,A,C,D,B,C,D,C,B,D,C,B,B,D,D,D,D,C,C,2.175
ST-43593,HNGFOJW,18,Female,69.04527953,93.00172938,B,C,A,A,A,B,B,A,C,B,B,B,C,C,C,A,B,B,B,A,B,B,C,A,C,A,B,C,B,B,A,C,A,A,A,C,A,B,C,A,3.075
ST-21067,SBTMCOH,20,Female,58.60976748,82.82305114,A,C,A,B,A,B,A,C,D,A,D,B,C,B,D,B,A,D,B,C,D,B,C,A,C,C,D,D,D,C,D,A,A,A,B,B,C,C,A,C,2.55
ST-36687,KZTXNXH,18,Male,55.21955154,51.7307366,D,D,D,B,D,D,E,C,F,E,E,B,C,B,E,D,F,D,B,B,E,D,F,E,E,E,E,B,B,D,C,D,F,D,C,E,D,E,D,C,1.238
ST-13600,VWLYEOK,20,Male,82.95070904,82.56412582,A,A,C,B,A,A,C,A,C,C,A,A,B,A,C,B,B,C,C,A,A,B,B,B,B,A,A,C,B,C,A,B,C,A,A,C,C,C,C,C,3
ST-10077,CFYWSVN,24,Female,95.05882347,94.45852675,A,B,B,A,B,B,B,A,A,B,B,B,B,B,B,B,A,A,A,B,A,A,B,A,B,A,B,A,B,B,A,B,B,B,A,B,A,B,A,B,3.4
ST-67667,VFROHWJ,26,Male,54.95486276,73.74646088,A,E,B,E,A,B,E,C,E,E,C,B,B,D,A,B,B,C,B,B,B,A,E,B,E,D,B,B,C,C,D,D,C,E,E,C,E,A,B,B,2.125
ST-94408,JSUHKQZ,26,Female,61.13659393,51.38361309,B,C,E,C,C,D,F,B,C,B,E,F,E,F,C,C,D,E,F,E,D,B,F,C,C,C,E,E,B,F,D,D,E,C,C,D,F,D,C,E,1.262
ST-13636,HGZMVGW,24,Male,74.7555186,99.17481977,C,C,A,C,C,B,B,B,A,B,B,C,B,C,A,C,B,C,A,B,A,B,B,C,C,C,A,A,C,C,C,B,A,B,B,A,C,A,B,B,2.875
ST-52557,UDMLVJI,20,Male,82.44932103,73.40031202,D,B,B,C,D,A,D,D,A,B,C,C,C,D,D,B,A,A,B,C,A,B,A,A,A,C,C,D,A,A,B,C,D,D,D,B,B,D,A,C,2.5
ST-24819,JJZZXEA,23,Female,76.72361716,79.14227041,D,B,C,B,A,C,D,A,B,C,B,B,D,C,C,A,D,B,C,A,A,A,D,B,B,C,D,A,C,B,D,B,B,A,D,B,C,D,A,C,2.525
ST-47393,YPJNWOD,19,Female,50.97767081,68.27198579,C,F,F,E,E,C,C,D,E,D,D,D,C,C,E,B,F,F,C,F,F,D,F,F,C,F,C,F,B,F,C,F,B,D,C,E,B,B,D,D,1.138
ST-83699,ZZFFXAB,19,Female,99.1384065,70.34437756,A,C,A,A,C,C,C,C,C,C,C,C,A,A,C,B,B,A,C,B,C,A,C,B,C,A,A,B,C,A,B,C,A,C,A,B,C,B,C,A,2.85
ST-41197,KGFKDCG,24,Female,69.37530871,74.14412279,C,B,B,B,D,A,A,D,A,B,B,A,B,D,C,C,C,C,A,C,C,C,B,C,C,B,D,B,D,C,D,B,A,D,C,D,D,C,A,A,2.425
ST-66273,VIMLWTL,24,Female,81.96079344,92.02622857,B,A,A,B,C,A,C,B,A,B,B,B,A,C,B,C,B,B,B,A,B,C,B,C,C,C,B,C,C,A,A,C,A,A,A,C,C,C,A,C,2.925
ST-74788,TJRBGJD,22,Female,97.74151496,84.65420242,A,B,B,A,A,A,B,B,A,A,A,B,B,A,A,A,B,A,A,A,B,A,A,B,B,A,B,A,B,A,B,A,A,A,A,A,B,A,A,B,3.625
ST-82509,SZGYROP,22,Male,77.57097424,52.25261816,C,E,D,C,A,B,D,B,E,B,D,A,C,A,A,A,C,E,D,D,C,B,B,E,D,E,B,A,E,B,A,C,E,D,A,A,B,D,E,D,2.125
ST-52463,CLPLHVQ,23,Female,93.7461032,69.51983156,A,C,A,A,C,B,C,B,C,A,C,C,A,C,A,A,C,A,B,B,B,B,A,C,A,A,B,B,C,C,B,B,C,A,C,C,A,B,B,A,3
ST-34374,PZUGUSQ,26,Male,78.76516397,93.11423791,C,B,A,A,A,B,B,C,B,C,A,C,B,C,C,A,A,B,B,A,B,A,A,A,C,B,A,C,C,B,C,A,B,C,A,A,A,A,B,C,3.1
ST-93371,YARPWYZ,25,Female,60.18595813,79.2607369,E,E,D,E,A,E,E,B,B,A,C,A,C,C,B,A,D,E,A,E,B,D,D,E,E,E,C,B,B,B,B,B,D,C,B,A,E,C,A,A,2.112
ST-46223,KBCJWPE,22,Male,65.09611161,84.2421782,C,C,B,A,C,D,C,D,A,D,B,D,C,D,B,D,D,A,A,A,D,A,A,C,C,C,A,D,A,B,A,B,D,A,B,B,B,C,A,D,2.525
ST-12294,JFAMKWV,19,Male,51.908685,69.10625942,D,E,C,B,D,D,A,A,E,C,A,C,B,A,E,A,D,A,C,A,B,C,D,C,C,A,E,D,B,C,B,E,A,C,A,A,C,D,C,E,2.275
ST-86972,OOYPLTI,22,Male,71.72562777,61.5522788,A,B,B,D,C,B,D,C,C,C,E,E,A,C,B,C,B,D,E,E,A,A,A,D,E,A,B,E,C,A,D,C,E,B,C,B,A,E,E,C,2.138
ST-58275,OYHVPZY,23,Female,78.4403848,51.89636707,B,A,A,E,A,B,A,A,D,B,E,C,D,E,D,B,E,A,B,B,E,A,C,E,B,A,E,D,E,B,B,C,E,D,D,E,B,D,D,E,2.038
ST-01247,XHUHVOI,22,Female,93.16893751,54.855249,A,D,B,C,C,A,B,D,A,B,B,B,D,A,D,D,B,D,D,A,D,B,C,D,C,D,B,D,D,B,D,B,D,B,B,D,C,A,C,A,2.275
ST-65607,QQSYNLN,22,Male,98.28571584,83.35599246,B,A,B,A,B,A,B,A,B,B,A,A,B,A,B,A,B,B,B,B,B,B,A,B,B,A,A,B,A,A,A,A,B,B,B,B,A,A,A,B,3.45
ST-56377,CGJNATR,20,Male,66.93167294,83.27322842,C,D,D,C,B,A,A,C,A,C,C,C,A,B,B,A,B,A,C,A,D,B,D,B,C,A,D,A,C,C,A,C,C,B,C,B,B,C,A,A,2.7
ST-85715,NJIYBLP,25,Male,86.95891048,87.16195977,C,C,B,B,C,A,B,C,C,A,A,C,C,A,C,B,C,C,B,A,B,B,C,C,C,C,C,C,C,B,A,C,A,A,C,C,C,A,A,C,2.7
ST-03006,ZOONEDD,24,Female,72.097399,66.23328238,B,D,C,E,C,A,A,E,A,E,B,D,B,B,E,C,D,B,A,A,B,C,B,E,E,A,B,B,D,D,C,D,B,E,E,E,E,E,D,B,1.988
ST-98972,XEEROIH,21,Male,85.94333381,87.96244174,A,C,C,C,C,B,C,B,C,B,B,B,B,B,B,B,C,A,C,B,C,C,C,B,B,C,B,C,A,A,C,B,B,B,A,B,A,B,B,C,2.775
ST-74047,IIUTPIP,19,Male,58.73733009,58.70672843,E,E,D,B,D,F,F,D,E,F,D,C,F,C,B,F,E,D,D,C,D,C,C,C,F,D,F,F,D,B,C,D,F,E,D,E,C,E,B,F,1.062
ST-05688,IMWVJQK,23,Female,94.83227311,83.50549477,A,A,A,B,B,C,A,C,A,C,C,C,B,C,A,C,B,C,B,B,B,A,C,A,A,C,A,C,B,C,C,B,A,C,B,C,B,A,A,C,2.925
ST-08088,ARTQRTY,19,Male,92.97822506,66.37893238,A,B,A,A,D,C,C,D,C,A,D,D,B,B,A,B,D,C,D,C,C,C,A,C,D,A,A,A,D,B,D,D,B,D,D,A,C,A,B,C,2.425
ST-94638,PPMQAIY,26,Female,53.75163234,64.4600129,B,F,E,D,B,B,B,B,F,C,F,B,C,C,B,B,E,E,E,C,F,F,D,C,F,E,D,F,B,C,D,C,D,F,F,B,F,E,F,D,1.325
ST-44083,TEODIUZ,19,Female,52.91427498,53.16829638,B,D,F,C,B,C,F,B,B,C,F,F,C,F,C,D,B,D,C,F,F,E,D,F,F,D,D,E,F,C,D,C,E,F,F,C,D,D,B,B,1.238
ST-75764,VKEVETK,20,Male,71.54349756,81.26410407,A,A,D,D,D,A,C,C,A,D,D,A,A,A,B,A,D,A,A,A,A,A,D,D,A,B,C,C,C,A,A,A,A,B,C,B,C,D,A,B,2.85
ST-94430,JOOCJZX,18,Female,63.42941743,89.35008068,C,D,B,D,B,C,A,B,B,A,A,C,D,C,C,A,A,B,D,A,D,C,B,A,A,D,C,D,D,C,D,A,B,D,D,C,B,B,A,B,2.475
ST-47713,QKCXIFD,25,Female,57.68469176,64.08076576,B,C,C,E,A,E,D,D,E,A,D,B,A,C,C,A,E,C,D,A,C,D,C,E,C,D,C,E,D,D,A,D,E,D,A,A,B,B,B,B,2.038
ST-12316,NXQYJTF,26,Female,53.08380981,54.61138305,B,D,E,B,D,B,B,C,C,B,E,F,D,B,C,D,F,C,B,E,E,E,E,E,F,C,D,B,D,C,C,E,E,D,C,E,E,C,E,F,1.375
ST-88423,OVFZDGU,19,Female,54.3557896,91.17333153,B,A,A,B,D,B,B,A,B,A,C,A,A,D,C,A,A,D,B,D,A,D,C,D,A,C,B,D,D,D,C,B,D,C,C,A,A,D,C,B,2.55
ST-57256,ZJXLFEJ,26,Male,85.82404617,82.21427405,B,B,B,C,A,B,A,B,B,A,A,B,B,C,A,A,B,B,C,A,B,A,A,B,B,C,B,A,A,C,A,A,B,C,C,A,B,A,A,B,3.225
ST-32569,IPFCBGZ,24,Female,52.50819431,98.37245029,B,B,C,B,A,B,A,D,A,B,C,A,A,D,C,D,C,B,A,C,D,B,B,B,D,A,C,C,C,D,A,B,A,C,B,A,D,B,C,D,2.6
ST-69315,LARPJSK,25,Female,82.57477674,70.42396803,A,C,A,D,C,A,D,A,C,B,B,B,D,D,B,A,B,A,C,B,B,A,B,C,C,B,C,D,D,B,A,B,A,B,D,C,D,D,B,D,2.525
ST-11865,JNLXNXH,26,Male,70.76577185,91.21800805,A,B,C,C,A,A,B,B,C,B,B,A,A,A,B,A,A,A,B,A,C,C,A,B,B,A,A,C,A,B,B,C,B,C,B,B,B,C,B,C,3.1
ST-49769,IWPDGEX,26,Male,55.14038612,68.67792305,E,D,E,A,E,C,A,D,C,D,E,E,A,C,A,E,B,C,C,C,D,D,B,C,B,D,D,D,A,C,C,C,D,C,A,B,B,B,D,E,1.938
ST-99292,OHOJQEA,19,Male,69.91911031,55.31672834,D,C,C,E,B,D,C,A,C,C,E,D,C,D,A,A,B,E,C,E,E,E,C,D,B,C,C,A,A,C,D,A,C,C,E,C,D,E,B,D,1.9
ST-69264,EXGXBDK,22,Female,61.30889172,58.40361716,E,F,B,F,B,C,C,C,F,C,D,E,E,C,F,D,D,F,B,E,C,C,F,F,B,B,B,E,B,E,B,E,C,D,B,B,D,D,E,B,1.475
ST-13870,UZQWBJO,25,Female,63.01205798,54.02453693,D,B,F,E,B,F,B,D,D,D,C,D,F,E,F,D,F,E,C,D,B,B,F,C,F,B,E,F,D,E,D,F,B,D,D,B,B,C,D,B,1.312
ST-78714,OXAXKTR,23,Male,98.11414114,88.47168066,A,B,B,A,B,A,A,A,A,B,B,A,B,B,A,A,A,B,A,B,A,B,A,B,B,A,A,B,B,B,B,B,B,A,B,A,A,A,A,A,3.525
ST-84578,KSLLNZM,25,Female,64.51006366,64.25492479,B,B,A,A,B,E,B,E,B,D,D,C,E,E,D,D,B,D,E,C,A,E,B,D,D,D,B,B,D,D,C,C,A,C,B,A,D,C,B,D,2
ST-59102,ASLBVHR,26,Male,92.08420936,69.7138056,A,B,B,A,A,C,C,B,A,A,B,B,B,A,B,A,A,C,C,A,C,A,B,B,C,A,C,A,A,C,C,C,C,B,A,B,A,A,B,B,3.125
ST-08575,HDQXRKP,19,Male,66.46213042,76.97636286,D,C,B,D,C,B,B,B,D,C,D,B,C,D,D,D,C,C,A,D,C,D,C,D,D,A,A,B,B,C,B,C,A,B,B,B,A,D,B,C,2.25
ST-84644,SLCKBTQ,21,Male,94.91352586,94.3026707,A,A,A,A,B,A,A,B,B,B,B,B,A,A,B,B,A,B,B,A,B,B,A,A,B,B,B,A,A,B,A,A,B,A,B,A,B,A,B,A,3.5
ST-76796,DZVBOLF,20,Female,50.56805104,50.14481438,B,D,B,D,C,C,C,F,B,E,C,E,D,B,F,B,B,B,E,D,F,F,B,D,C,E,D,F,E,E,B,F,F,D,F,E,F,F,E,D,1.225
ST-56621,UXORCKA,18,Female,76.7083792,93.29955895,B,B,B,C,A,B,C,C,B,A,B,B,B,B,A,B,C,C,B,C,A,C,B,A,B,C,B,C,C,C,C,A,B,A,B,A,B,A,A,A,2.975
ST-53956,CKXICHV,22,Male,81.48209972,56.07147595,D,E,D,C,E,E,A,D,D,B,D,B,C,C,E,E,E,D,C,C,B,C,A,C,C,C,E,E,D,D,D,B,D,D,E,A,C,D,A,E,1.625
ST-56346,CZGLFSO,26,Male,55.36782739,57.77519516,D,E,B,F,F,B,D,E,F,F,D,E,F,D,B,C,C,E,E,C,F,E,E,C,F,E,E,C,B,E,C,E,D,B,E,E,E,F,F,F,0.975
ST-86973,YWZKVUM,25,Male,69.98814746,98.2121044,B,A,B,B,A,C,B,A,B,A,C,A,B,B,B,A,B,A,B,A,C,C,C,A,A,A,B,A,C,C,A,B,C,C,B,B,A,A,B,A,3.175
ST-57637,EEOOJRH,23,Female,73.32736169,63.22021281,C,E,B,B,C,C,D,D,C,A,A,D,C,E,B,A,E,B,C,C,D,D,A,B,D,C,E,C,A,A,A,D,D,A,B,C,B,A,C,D,2.25
ST-53233,HHTXKUI,26,Male,83.87694001,93.91377832,A,A,C,B,C,C,B,C,A,B,C,A,C,C,C,B,A,A,B,C,A,C,A,B,C,A,C,B,C,A,C,C,B,C,A,C,C,B,B,A,2.85
ST-95966,WLLENBJ,21,Female,79.90941199,65.12746269,D,B,A,B,A,D,C,C,D,C,B,B,B,D,D,B,B,D,B,A,B,C,A,C,A,D,B,A,C,A,D,B,C,C,D,D,D,A,D,D,2.35
ST-00093,BPQIIOD,23,Male,95.79078183,55.40206365,C,D,B,C,B,C,B,D,C,B,B,B,A,D,C,B,B,A,A,B,D,D,C,D,D,C,B,C,C,D,A,C,C,A,A,B,D,B,D,D,2.325
ST-35750,HYVOBFB,19,Female,50.89709505,62.02360483,E,E,F,C,E,C,E,B,E,C,F,B,C,B,E,D,C,C,D,C,B,B,B,E,B,E,B,F,C,C,F,C,F,B,C,F,F,D,C,D,1.475
ST-38388,MLGSHDP,25,Female,58.85340114,78.14153138,E,A,C,C,A,C,B,B,B,C,E,D,E,A,B,E,C,D,A,E,E,D,B,A,B,A,A,B,D,E,A,B,E,E,A,A,D,B,C,B,2.288
ST-67394,DHRQXYR,26,Female,62.37792499,83.66990137,B,C,D,B,A,D,D,B,B,D,C,A,B,C,A,D,C,D,C,D,A,C,B,A,A,C,D,A,B,C,A,B,B,B,D,D,A,C,B,C,2.475
ST-81995,MFUTRZL,22,Male,54.3208001,96.40110259,B,C,B,B,D,D,D,A,B,B,C,A,B,D,D,B,A,B,D,A,C,A,C,C,B,B,C,C,C,B,A,A,D,A,B,A,D,A,C,B,2.625
ST-09250,ZPBJLUB,26,Male,59.04581416,75.97937238,C,D,D,B,B,A,E,E,C,E,E,C,A,B,D,E,C,A,E,C,D,D,A,B,B,E,B,D,B,E,C,B,E,A,E,D,E,A,D,E,1.85
ST-00259,VSBWXNR,22,Male,97.34539076,82.32339999,A,A,C,B,B,C,B,C,A,B,A,C,B,B,B,B,C,B,B,B,A,C,B,B,C,A,C,C,C,A,C,B,A,C,C,B,B,B,B,B,2.875
ST-24624,QFEPFNL,21,Male,93.37261192,97.38274777,A,B,A,A,A,A,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B,A,B,A,B,A,B,B,A,A,A,B,B,A,A,B,A,B,B,3.625
ST-21153,GCFTTMM,26,Female,91.35448505,61.4589312,C,A,B,B,A,A,D,A,A,B,B,C,D,A,C,A,B,A,B,D,A,C,A,C,B,C,C,B,B,D,B,A,A,D,A,C,A,A,D,A,2.9
ST-30975,OQKQVDP,25,Female,81.76329398,70.42830286,D,C,A,C,C,D,C,C,A,C,A,D,B,C,C,C,A,B,D,C,C,A,C,B,C,B,C,B,A,D,A,D,B,A,A,D,C,A,B,C,2.5
ST-37299,OQJLAJV,21,Female,92.01465216,57.63825483,B,C,C,C,D,B,D,D,D,D,D,B,D,D,A,C,D,C,B,D,A,A,B,A,D,D,A,D,C,C,D,B,C,B,D,A,A,A,A,A,2.3
ST-42112,GONFJLZ,23,Male,86.33480988,55.59002423,A,C,C,A,D,B,D,A,A,A,A,C,B,D,A,A,A,A,A,A,A,A,C,A,B,B,C,C,A,C,C,A,A,D,D,B,B,B,B,D,2.95
ST-61415,OYSGQBC,19,Male,97.38744627,95.99479613,B,B,A,A,B,A,A,B,A,B,B,B,A,B,B,A,B,B,B,B,B,A,B,B,B,B,A,A,B,B,B,B,A,A,B,A,A,A,B,B,3.375
ST-75326,ATNNROW,24,Male,93.10547697,58.61698165,A,B,C,B,B,B,D,D,A,B,A,C,D,D,C,B,D,C,D,B,A,B,B,A,A,B,D,D,A,D,B,A,B,A,C,A,A,D,D,C,2.575
ST-70989,DVFZPRX,20,Female,62.97390696,82.94311955,B,A,B,C,A,C,A,D,B,B,A,C,C,C,A,A,A,B,D,C,B,A,B,D,A,B,D,A,D,A,C,B,B,B,A,B,B,A,A,C,2.9
ST-02212,WRRGBRN,18,Male,54.71391175,54.54174921,D,F,E,F,D,D,B,D,F,F,B,E,F,D,C,F,E,B,D,F,D,C,B,E,D,C,E,D,F,F,C,B,D,E,C,C,E,D,E,B,1.125
ST-20008,BEXCADQ,18,Male,67.73504408,64.71690458,B,D,C,E,B,A,B,B,E,C,B,C,D,E,E,A,C,E,B,D,B,D,B,C,C,D,B,B,B,E,B,C,C,E,E,D,C,E,D,B,1.912
ST-93455,QUZQVZA,20,Male,55.94104304,88.6465901,D,D,B,C,C,C,A,A,C,C,B,A,C,B,C,B,C,B,A,A,A,C,A,A,C,C,C,D,A,B,A,A,A,A,C,B,C,A,D,A,2.825
ST-93847,TRPIVTV,24,Female,71.64272446,91.59200503,A,C,A,C,A,C,A,B,B,A,C,C,B,B,C,B,C,B,C,C,C,B,B,C,A,A,B,B,C,A,B,C,C,A,B,A,C,C,B,A,2.875
ST-32253,DWUAPZA,20,Female,99.42493033,65.39271447,C,B,A,C,B,A,B,C,C,B,B,B,C,C,A,C,C,C,C,A,B,C,A,C,C,B,A,C,A,C,C,B,B,A,B,A,A,C,C,C,2.775
ST-01569,YLZMRND,22,Female,56.93501016,81.02085416,D,B,C,C,A,A,A,C,A,B,E,B,B,B,B,A,C,D,C,E,A,A,B,C,D,B,C,B,C,D,A,B,E,A,A,E,C,A,C,E,2.512
ST-37092,KKUTTGQ,23,Female,75.9636533,65.52013718,B,D,B,D,A,C,D,C,A,A,B,B,D,D,D,B,D,A,B,C,C,C,D,C,C,A,C,A,D,C,B,D,A,A,B,D,A,D,B,B,2.4
ST-76792,BTOSYBM,25,Male,89.8062968,78.96110136,A,C,B,A,C,B,A,B,B,B,A,B,A,C,C,C,C,A,A,C,C,B,C,A,C,A,C,A,C,A,A,C,B,A,A,C,A,C,C,B,2.975
ST-38496,CAOVXCG,23,Female,71.451493,83.20624126,B,C,B,D,B,C,C,D,C,B,D,A,D,D,B,B,B,A,D,D,D,D,D,B,B,A,B,C,C,C,C,B,D,C,C,C,D,D,A,A,2.2
ST-55020,CVLWMIH,19,Male,65.59794651,83.70049754,B,C,A,A,D,B,A,D,A,D,A,C,B,A,C,A,A,D,B,A,C,D,D,C,B,B,A,A,C,A,B,C,C,C,C,D,C,D,A,C,2.625
ST-77514,OGLLBFS,24,Male,82.41079105,78.64042305,B,C,A,C,C,A,C,B,C,C,B,B,C,A,C,B,C,B,B,A,B,C,C,B,B,B,B,B,C,C,B,C,B,C,B,C,B,A,C,B,2.7
ST-80613,HSQMWUE,24,Male,78.67506375,62.55698018,D,A,A,C,D,C,B,D,A,C,A,B,C,B,B,B,A,C,A,B,B,A,B,D,C,C,D,B,C,B,A,B,B,B,B,A,B,A,D,C,2.725
ST-56779,KLNXVZX,18,Female,52.63179779,64.2646421,F,D,D,B,C,F,E,F,C,B,B,E,C,D,B,E,F,C,D,C,C,B,F,C,E,F,B,B,B,C,E,B,D,D,F,B,F,E,D,F,1.4
ST-68547,SBDIRFS,25,Male,57.99623743,94.91500732,A,B,A,B,D,A,A,D,B,A,B,B,D,C,C,C,C,D,C,C,C,B,D,D,A,B,A,C,D,B,B,B,C,B,C,D,C,B,A,D,2.475
ST-85906,DYEGKYC,22,Male,81.14803907,75.57046432,B,C,D,A,B,D,B,B,A,C,C,A,C,B,C,C,B,A,A,A,C,C,C,B,B,A,A,D,D,B,A,C,B,D,B,D,D,A,D,C,2.575
ST-14353,DDNULBT,24,Female,99.68357643,69.34024248,C,B,A,B,C,A,B,B,A,A,C,B,B,A,C,B,C,C,A,B,B,B,C,A,A,C,B,B,A,B,A,A,A,A,C,C,A,A,A,A,3.175
ST-04000,NALEWUU,20,Female,53.30737227,72.4383582,C,E,D,B,C,C,E,C,D,A,B,A,C,D,C,E,C,B,D,C,E,B,A,E,E,A,E,C,B,A,B,D,C,D,E,C,E,A,A,B,2.038
